ID,specifypositive_April2020,specifypositive_May2020,specifypositive_Nov2020,specifypositive_April2021,Corpus,clean_text,char_len,word_len,containsJunkWord,dup_idx,similar_idx,dup_similar_idx,FINAL_CLUSTER_ID,Seed_Q1,Seed_Q2,Dist_to_Center,Cohesion,FREQ,COVERAGE
20b282d5,Having parents home,Seeing more of Mum and dad,,Deaths in the family,Having parents home. Seeing more of Mum and dad.  Deaths in the family,parent home see mum dad death family,70,13,0,['20b282d5'],['20b282d5'],"('20b282d5',)",18,wrap around care parent able drop pick school time family,not schedule spread thin parent home day,0.258,0.762,6,0.9273570324574961
20be92b9,Lots of time spent in the garden,Her reading and writing has improved,"More time at home, better focus on reading and writing","We did a lot of work in the garden during the first lockdown - it's now a lovely space for our children to play in and for us to enjoy. We also had a lot of quality family time, which was great, particularly for my husband who missed out on a lot beforehand","Lots of time spent in the garden. Her reading and writing has improved. More time at home, better focus on reading and writing. We did a lot of work in the garden during the first lockdown - it's now a lovely space for our children to play in and for us to enjoy. We also had a lot of quality family time, which was great, particularly for my husband who missed out on a lot beforehand",lot time spend garden her reading write improve time home well focus read write lot work garden first lockdown lovely space our child play we enjoy also lot quality family time which great particularly husband who miss lot beforehand,385,76,0,['20be92b9'],['20be92b9'],"('20be92b9',)",2,enjoyimg home learn home time ummediate family activity home not run from.school club etc parent work home therefore able pick she from.school family time which enjoy,work home spend time daughter .. daughter focus her study since rarely leave house ..,0.276,0.734,22,3.400309119010819
21d78a50,Quality time at home and more time outside (in the garden),Family time,"Resilience,  family time, home learning","Spending more time as a family, more confident in IT use through home learning","Quality time at home and more time outside (in the garden). Family time. Resilience,  family time, home learning. Spending more time as a family, more confident in IT use through home learning",quality time home time outside garden family time resilience family time home learn spending time family confident use home learning,192,32,0,['21d78a50'],['21d78a50'],"('21d78a50',)",25,time family spending time family time together family parent work home almost 100 family time learn resilience,quality time home time outside garden family time resilience family time home learn spending time family confident use home learning,0.143,0.831,5,0.7727975270479135
221c01e8,More family time,more family time,Closer family unit,more time together as a family,More family time. more family time. Closer family unit. more time together as a family,family time family time close family unit time together family,86,15,0,['221c01e8'],"['003f374a', '06c087cd', '0d5e13ed', '1f4d9545', '221c01e8', '22522c79', '295b3f09', '347fb114', '397d3e2b', '3acebd1a', '4034203f', '4264d3af', '45706e4f', '46cd06b6', '491c3d2b', '4c3d1512', '51360fce', '59e6138e', '5bb4320d', '5f51a10e', '6740df2d', '6d3c6d7e', '73192269', '794640cc', '7fb490c4', '829e4241', '836a3216', '8cea2e90', '8fe4d364', '95b5fe53', '9f6b05ed', 'a3f22538', 'a5bf5ba6', 'ad8b5547', 'ae367a03', 'b34f618b', 'b9ff07d3', 'bec630b3', 'cd6d7c07', 'cf8a5129', 'd355f95d', 'd7222c42', 'df2c8c8d', 'e0c3376b', 'e1504783', 'e4181010', 'eb08c20f', 'ee4dd603', 'f0ec97f7', 'fd8c7e51']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
221f14bb,,,Moved out of shared home,COVID gave an extra push to move out of the home we were staying in.,Moved out of shared home. COVID gave an extra push to move out of the home we were staying in.,move share home covid give extra push move home stay,94,20,0,['221f14bb'],['221f14bb'],"('221f14bb',)",10,increase closeness young sister time sibling parent family able spend time together parent work home allow investment home,time together support parent not work much move area overall well quality life near family member,0.41,0.714,8,1.2364760432766615
22522c79,More time spent together ,More time with family ,Spent more time as a family ,"spending more time at home with family, more time to do activities together","More time spent together . More time with family . Spent more time as a family . spending more time at home with family, more time to do activities together",time spend together time family spend time family spending time home family time do activity together,156,30,0,['22522c79'],"['003f374a', '06c087cd', '0d5e13ed', '1f4d9545', '221c01e8', '22522c79', '295b3f09', '347fb114', '397d3e2b', '3acebd1a', '4034203f', '4264d3af', '45706e4f', '46cd06b6', '491c3d2b', '4c3d1512', '51360fce', '59e6138e', '5bb4320d', '5f51a10e', '6740df2d', '6d3c6d7e', '73192269', '794640cc', '7fb490c4', '829e4241', '836a3216', '8cea2e90', '8fe4d364', '95b5fe53', '9f6b05ed', 'a3f22538', 'a5bf5ba6', 'ad8b5547', 'ae367a03', 'b34f618b', 'b9ff07d3', 'bec630b3', 'cd6d7c07', 'cf8a5129', 'd355f95d', 'd7222c42', 'df2c8c8d', 'e0c3376b', 'e1504783', 'e4181010', 'eb08c20f', 'ee4dd603', 'f0ec97f7', 'fd8c7e51']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
226506de,"Reading more, enjoying the sunshine",Spending more time with family,,,"Reading more, enjoying the sunshine. Spending more time with family.",read enjoy sunshine spending time family,68,10,0,['226506de'],['226506de'],"('226506de',)",37,read,read enjoy sunshine spending time family,0.15,0.85,3,0.46367851622874806
2282227a,"She  is autistic, so she has enjoyed the less frequent contact with other people",She has spent more time on her hobbies and interests and has become more creative,,,"She  is autistic, so she has enjoyed the less frequent contact with other people. She has spent more time on her hobbies and interests and has become more creative.",autistic enjoy less frequent contact people spend time her hobby interest become creative,164,29,0,['2282227a'],['2282227a'],"('2282227a',)",36,autistic household quarantine reduce pressure relate social expectation gathering negative everyone else we generally improve emotional well our family obviously benefit short term social development important our son home educate number program increase alongside well acceptance understand home schooling other always receive our shopping veg box scheme since veg can long choose box contain unusual item leed inventiveness love cooking son practise violin child like play minecraft which give kind social interaction actually enjoy sick could not breathe properly use time research virus lung problem how good help lead his great commitment his dream work medical profession future also help define emotional connection way previously struggle .. autistic not keen socialising generally prefer socialise supervision playing game like minecraft social distance isolation lead rise gaming great number child wish socialise way feel comfortable son hope work medical field when grow increase discussion raise social support nhs give great hope future child expose home education huge increase available program study material also few people assume play day scholarly assumption always distressed .. son autistic prefer personal space less busy environment find much easy leave house know personal space would respect also attend few social engagement ideal .. son autistic prefer engage socially playing game lack social pressure pleasant enjoy quiet street spd,autistic enjoy less frequent contact people spend time her hobby interest become creative,0.177,0.811,3,0.46367851622874806
23a04997,Not able to go to school,Spending more time with my kids,SPENDING MORE TIME AS A FAMILY,she got to spend more time with me,Not able to go to school. Spending more time with my kids. SPENDING MORE TIME AS A FAMILY. she got to spend more time with me,not able go school spending time kid spend time family got spend time,125,26,0,['23a04997'],['23a04997'],"('23a04997',)",11,solitary existance dedicated schoolwork respect current situation discipline focus got spend lot time together family,quality family time spending time family time parent do nt attend school everyday his word,0.232,0.774,10,1.545595054095827
241c11ef,Spending more time with parents,More time with parents ,More quality time with parents,More time with her family ,Spending more time with parents. More time with parents . More quality time with parents. More time with her family,spend time parent time parent quality time parent time her family,115,20,0,['241c11ef'],"['0d5e13ed', '241c11ef', '2bece59f', '3acebd1a', '3eb4082e', '4769f8f3', '8cea2e90', 'd7222c42', 'df2c8c8d', 'e0c3376b', 'e3389222', 'ebec467b', 'f1d55dae', 'f38e188d']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
244c5fad,Bonding more with parents,More time together.,"When classes were cancelled, we had more time together",More time with me which gave us more time to grow together.,"Bonding more with parents. More time together.. When classes were cancelled, we had more time together. More time with me which gave us more time to grow together.",bonding parent time together .. when class cancel time together time which give we time grow together,163,28,0,['244c5fad'],['244c5fad'],"('244c5fad',)",38,bonding parent time together .. when class cancel time together time which give we time grow together,bonding time parent time learn explore,0.125,0.732,7,1.0819165378670788
24b08a71,He likes being homeschooled.,He likes homeschooling.,Homeschool can target his educational needs more effectively than public school.,,He likes being homeschooled.. He likes homeschooling.. Homeschool can target his educational needs more effectively than public school..,like homeschoole .. like homeschooling .. homeschool can target his educational need effectively public school ..,136,18,0,['24b08a71'],"['24b08a71', '69b97f45']","('24b08a71', '69b97f45')",9,focusse schoolwork can not go friend also spend time downstairs we family quality time immediate family games night film nights etc much frequent also prefer home learning school child thrive learn content offer by school barely adequate give his gcse year proactively seek source education really feel happy his progress much ask home school move forward ben benefit home schooling which ask we provide year good self guide learning teach subject teacher school not explain way understand also spend time family play board game card games etc quality time family also use time get kid skilled run home child perform small variety chore which will help run their home when reach age go uni,adjust really well see family via video chat quality time home learn how much appreciate school his friend think realise how much enjoy go school see his friend value face face education,0.251,0.698,15,2.3183925811437405
